id_user,fecha_ing,n_pedidos
3577,2022-01-22,107
3578,2022-01-22,106
3579,2022-01-22,14
3580,2022-01-22,17
3581,2022-01-22,57
3582,2022-01-22,64
3583,2022-01-22,73
3584,2022-01-22,8
3585,2022-01-22,10
3586,2022-01-22,3
3587,2022-01-22,66
3588,2022-01-22,54
3589,2022-01-22,12
3590,2022-01-22,35
3591,2022-01-22,76
3592,2022-01-22,55
3593,2022-01-22,50
3594,2022-01-22,77
3595,2022-01-22,104
3596,2022-01-22,26
3597,2022-01-22,116
3598,2022-01-22,96
3599,2022-01-22,9
3600,2022-01-22,33
3601,2022-01-22,20
3602,2022-01-22,68
3603,2022-01-22,112
3604,2022-01-22,96
3605,2022-01-22,36
3606,2022-01-22,70
3607,2022-01-22,96
3608,2022-01-22,36
3609,2022-01-22,77
3610,2022-01-22,24
3611,2022-01-22,86
3612,2022-01-22,17
3613,2022-01-22,117
3614,2022-01-22,74
3615,2022-01-22,61
3616,2022-01-22,53
3617,2022-01-22,29
3618,2022-01-22,103
3619,2022-01-22,2
3620,2022-01-22,111
3621,2022-01-22,86
3622,2022-01-22,41
3623,2022-01-22,103
3624,2022-01-22,11
3625,2022-01-22,68
3626,2022-01-22,62
3627,2022-01-22,91
3628,2022-01-22,3
3629,2022-01-22,39
3630,2022-01-22,8
3631,2022-01-22,73
3632,2022-01-22,110
3633,2022-01-22,105
3634,2022-01-22,17
3635,2022-01-22,99
3636,2022-01-22,7
3637,2022-01-22,36
3638,2022-01-22,81
3639,2022-01-22,76
3640,2022-01-22,94
3641,2022-01-22,88
3642,2022-01-22,90
3643,2022-01-22,51
3644,2022-01-22,43
3645,2022-01-22,52
3646,2022-01-22,64
3647,2022-01-22,10
3648,2022-01-22,26
3649,2022-01-22,62
3650,2022-01-22,0
3651,2022-01-22,8
3652,2022-01-22,75
3653,2022-01-22,53
3654,2022-01-22,51
3655,2022-01-22,38
3656,2022-01-22,112
3657,2022-01-22,9
3658,2022-01-22,115
3659,2022-01-22,87
3660,2022-01-22,115
3661,2022-01-22,98
3662,2022-01-22,41
3663,2022-01-22,36
3664,2022-01-22,45
3665,2022-01-22,36
3666,2022-01-22,83
3667,2022-01-22,19
3668,2022-01-22,56
3669,2022-01-22,92
3670,2022-01-22,28
3671,2022-01-22,6
3672,2022-01-22,20
3673,2022-01-22,10
3674,2022-01-22,27
3675,2022-01-22,56
3676,2022-01-22,5
3677,2022-01-22,25
3678,2022-01-22,82
3679,2022-01-23,87
3680,2022-01-23,99
3681,2022-01-23,8
3682,2022-01-23,3
3683,2022-01-23,53
3684,2022-01-23,99
3685,2022-01-23,26
3686,2022-01-23,90
3687,2022-01-23,48
3688,2022-01-23,104
3689,2022-01-23,94
3690,2022-01-23,5
3691,2022-01-23,69
3692,2022-01-23,110
3693,2022-01-23,62
3694,2022-01-23,47
3695,2022-01-23,47
3696,2022-01-23,57
3697,2022-01-23,69
3698,2022-01-23,2
3699,2022-01-23,94
3700,2022-01-23,21
3701,2022-01-23,15
3702,2022-01-23,48
3703,2022-01-23,54
3704,2022-01-23,78
3705,2022-01-23,94
3706,2022-01-23,70
3707,2022-01-23,79
3708,2022-01-23,45
3709,2022-01-23,91
3710,2022-01-23,81
3711,2022-01-23,5
3712,2022-01-23,118
3713,2022-01-23,27
3714,2022-01-23,101
3715,2022-01-23,113
3716,2022-01-23,70
3717,2022-01-23,37
3718,2022-01-23,50
3719,2022-01-23,71
3720,2022-01-23,3
3721,2022-01-23,4
3722,2022-01-23,25
3723,2022-01-23,98
3724,2022-01-23,67
3725,2022-01-23,83
3726,2022-01-23,83
3727,2022-01-23,1
3728,2022-01-23,27
3729,2022-01-23,75
3730,2022-01-23,74
3731,2022-01-23,48
3732,2022-01-23,41
3733,2022-01-23,28
3734,2022-01-23,50
3735,2022-01-23,51
3736,2022-01-23,7
3737,2022-01-23,51
3738,2022-01-23,91
3739,2022-01-23,3
3740,2022-01-23,46
3741,2022-01-23,30
3742,2022-01-23,112
3743,2022-01-23,92
3744,2022-01-23,63
3745,2022-01-23,47
3746,2022-01-23,68
3747,2022-01-23,24
3748,2022-01-23,66
3749,2022-01-23,71
3750,2022-01-23,58
3751,2022-01-23,55
3752,2022-01-23,14
3753,2022-01-23,116
3754,2022-01-23,71
3755,2022-01-23,72
3756,2022-01-23,67
3757,2022-01-23,53
3758,2022-01-23,13
3759,2022-01-23,6
3760,2022-01-23,113
3761,2022-01-23,45
3762,2022-01-23,79
3763,2022-01-23,103
3764,2022-01-23,0
3765,2022-01-23,18
3766,2022-01-23,45
3767,2022-01-23,100
3768,2022-01-23,4
3769,2022-01-23,97
3770,2022-01-23,89
3771,2022-01-23,93
3772,2022-01-23,42
3773,2022-01-23,14
3774,2022-01-23,4
3775,2022-01-23,91
3776,2022-01-23,19
3777,2022-01-23,12
3778,2022-01-23,111
3779,2022-01-23,107
3780,2022-01-23,30
3781,2022-01-23,48
3782,2022-01-23,29
3783,2022-01-23,32
3784,2022-01-23,12
3785,2022-01-23,75
3786,2022-01-23,98
3787,2022-01-23,58
3788,2022-01-23,5
3789,2022-01-23,113
3790,2022-01-23,15
3791,2022-01-23,52
3792,2022-01-23,95
3793,2022-01-23,6
3794,2022-01-23,18
3795,2022-01-23,22
3796,2022-01-23,41
3797,2022-01-23,70
3798,2022-01-23,38
3799,2022-01-23,116
3800,2022-01-23,112
3801,2022-01-23,114
3802,2022-01-23,20
3803,2022-01-23,21
3804,2022-01-23,20
3805,2022-01-23,38
3806,2022-01-23,84
3807,2022-01-23,88
3808,2022-01-23,39
3809,2022-01-23,36
3810,2022-01-23,64
3811,2022-01-23,107
3812,2022-01-23,99
3813,2022-01-23,94
3814,2022-01-23,68
3815,2022-01-23,116
3816,2022-01-23,85
3817,2022-01-23,42
3818,2022-01-23,111
3819,2022-01-23,37
3820,2022-01-23,105
3821,2022-01-23,98
3822,2022-01-23,97
3823,2022-01-23,22
3824,2022-01-23,99
3825,2022-01-23,118
3826,2022-01-23,34
3827,2022-01-23,40
3828,2022-01-23,69
3829,2022-01-23,0
3830,2022-01-23,48
3831,2022-01-23,115
3832,2022-01-23,28
3833,2022-01-23,15
3834,2022-01-24,88
3835,2022-01-24,115
3836,2022-01-24,81
3837,2022-01-24,32
3838,2022-01-24,22
3839,2022-01-24,19
3840,2022-01-24,100
3841,2022-01-24,106
3842,2022-01-24,84
3843,2022-01-24,6
3844,2022-01-24,79
3845,2022-01-24,19
3846,2022-01-24,1
3847,2022-01-24,21
3848,2022-01-24,94
3849,2022-01-24,24
3850,2022-01-24,64
3851,2022-01-24,94
3852,2022-01-24,30
3853,2022-01-24,50
3854,2022-01-24,103
3855,2022-01-24,105
3856,2022-01-24,117
3857,2022-01-24,104
3858,2022-01-24,106
3859,2022-01-24,74
3860,2022-01-24,69
3861,2022-01-24,49
3862,2022-01-24,24
3863,2022-01-24,98
3864,2022-01-24,119
3865,2022-01-24,117
3866,2022-01-24,13
3867,2022-01-24,49
3868,2022-01-24,108
3869,2022-01-24,89
3870,2022-01-24,105
3871,2022-01-24,100
3872,2022-01-24,43
3873,2022-01-24,7
3874,2022-01-24,67
3875,2022-01-24,15
3876,2022-01-24,6
3877,2022-01-24,65
3878,2022-01-24,69
3879,2022-01-24,22
3880,2022-01-24,104
3881,2022-01-24,78
3882,2022-01-24,110
3883,2022-01-24,109
3884,2022-01-24,108
3885,2022-01-24,70
3886,2022-01-24,78
3887,2022-01-24,105
3888,2022-01-24,58
3889,2022-01-24,12
3890,2022-01-24,64
3891,2022-01-24,85
3892,2022-01-24,10
3893,2022-01-24,107
3894,2022-01-24,97
3895,2022-01-24,44
3896,2022-01-24,61
3897,2022-01-24,114
3898,2022-01-24,5
3899,2022-01-24,34
3900,2022-01-24,88
3901,2022-01-24,115
3902,2022-01-24,13
3903,2022-01-24,84
3904,2022-01-24,50
3905,2022-01-24,0
3906,2022-01-24,33
3907,2022-01-24,75
3908,2022-01-24,92
3909,2022-01-24,101
3910,2022-01-24,37
3911,2022-01-24,94
3912,2022-01-24,97
3913,2022-01-24,119
3914,2022-01-24,9
3915,2022-01-24,73
3916,2022-01-24,42
3917,2022-01-24,107
3918,2022-01-24,59
3919,2022-01-24,103
3920,2022-01-24,18
3921,2022-01-24,78
3922,2022-01-24,5
3923,2022-01-24,62
3924,2022-01-24,91
3925,2022-01-24,32
3926,2022-01-24,20
3927,2022-01-24,64
3928,2022-01-24,68
3929,2022-01-24,39
3930,2022-01-24,60
3931,2022-01-24,79
3932,2022-01-24,92
3933,2022-01-24,117
3934,2022-01-24,69
3935,2022-01-24,60
3936,2022-01-24,113
3937,2022-01-24,73
3938,2022-01-24,89
3939,2022-01-24,78
3940,2022-01-24,87
3941,2022-01-24,74
3942,2022-01-24,78
3943,2022-01-24,71
3944,2022-01-24,56
3945,2022-01-24,34
3946,2022-01-24,78
3947,2022-01-24,55
3948,2022-01-24,102
3949,2022-01-24,66
3950,2022-01-24,83
3951,2022-01-24,89
3952,2022-01-24,54
3953,2022-01-24,106
3954,2022-01-24,35
3955,2022-01-24,42
3956,2022-01-24,46
3957,2022-01-24,66
3958,2022-01-24,20
3959,2022-01-24,46
3960,2022-01-24,2
3961,2022-01-24,88
3962,2022-01-24,21
3963,2022-01-24,70
3964,2022-01-24,7
3965,2022-01-24,31
3966,2022-01-24,49
3967,2022-01-24,33
3968,2022-01-24,39
3969,2022-01-24,69
3970,2022-01-24,44
3971,2022-01-24,69
3972,2022-01-24,114
3973,2022-01-24,38
3974,2022-01-24,91
3975,2022-01-24,41
3976,2022-01-24,83
3977,2022-01-24,78
3978,2022-01-24,11
3979,2022-01-24,8
3980,2022-01-24,6
3981,2022-01-24,117
3982,2022-01-24,110
3983,2022-01-24,102
3984,2022-01-24,61
3985,2022-01-24,51
3986,2022-01-24,89
3987,2022-01-24,1
3988,2022-01-24,119
3989,2022-01-24,67
3990,2022-01-24,111
3991,2022-01-24,20
3992,2022-01-24,66
3993,2022-01-24,40
3994,2022-01-24,28
3995,2022-01-24,94
3996,2022-01-24,71
3997,2022-01-24,11
3998,2022-01-24,44
3999,2022-01-24,68
4000,2022-01-24,49
4001,2022-01-24,73
4002,2022-01-24,52
4003,2022-01-24,2
4004,2022-01-24,29
4005,2022-01-24,93
4006,2022-01-24,26
4007,2022-01-24,71
4008,2022-01-24,59
4009,2022-01-24,23
4010,2022-01-25,54
4011,2022-01-25,36
4012,2022-01-25,108
4013,2022-01-25,90
4014,2022-01-25,3
4015,2022-01-25,3
4016,2022-01-25,38
4017,2022-01-25,8
4018,2022-01-25,104
4019,2022-01-25,85
4020,2022-01-25,0
4021,2022-01-25,11
4022,2022-01-25,67
4023,2022-01-25,23
4024,2022-01-25,50
4025,2022-01-25,117
4026,2022-01-25,47
4027,2022-01-25,11
4028,2022-01-25,25
4029,2022-01-25,70
4030,2022-01-25,103
4031,2022-01-25,10
4032,2022-01-25,85
4033,2022-01-25,108
4034,2022-01-25,44
4035,2022-01-25,79
4036,2022-01-25,50
4037,2022-01-25,60
4038,2022-01-25,61
4039,2022-01-25,91
4040,2022-01-25,5
4041,2022-01-25,107
4042,2022-01-25,26
4043,2022-01-25,73
4044,2022-01-25,114
4045,2022-01-25,101
4046,2022-01-25,95
4047,2022-01-25,78
4048,2022-01-25,40
4049,2022-01-25,81
4050,2022-01-25,110
4051,2022-01-25,63
4052,2022-01-25,100
4053,2022-01-25,119
4054,2022-01-25,29
4055,2022-01-25,80
4056,2022-01-25,2
4057,2022-01-25,118
4058,2022-01-25,28
4059,2022-01-25,3
4060,2022-01-25,41
4061,2022-01-25,99
4062,2022-01-25,64
4063,2022-01-25,50
4064,2022-01-25,101
4065,2022-01-25,119
4066,2022-01-25,13
4067,2022-01-25,61
4068,2022-01-25,17
4069,2022-01-25,77
4070,2022-01-25,105
4071,2022-01-25,21
4072,2022-01-25,117
4073,2022-01-25,49
4074,2022-01-25,83
4075,2022-01-25,59
4076,2022-01-25,59
4077,2022-01-25,32
4078,2022-01-25,73
4079,2022-01-25,73
4080,2022-01-25,69
4081,2022-01-25,17
4082,2022-01-25,83
4083,2022-01-25,86
4084,2022-01-25,6
4085,2022-01-25,79
4086,2022-01-25,22
4087,2022-01-25,53
4088,2022-01-25,47
4089,2022-01-25,37
4090,2022-01-25,95
4091,2022-01-25,81
4092,2022-01-25,113
4093,2022-01-25,58
4094,2022-01-25,10
4095,2022-01-25,23
4096,2022-01-25,30
4097,2022-01-25,53
4098,2022-01-25,15
4099,2022-01-25,17
4100,2022-01-25,27
4101,2022-01-25,59
4102,2022-01-25,111
4103,2022-01-25,27
4104,2022-01-25,22
4105,2022-01-25,87
4106,2022-01-25,66
4107,2022-01-25,53
4108,2022-01-25,38
4109,2022-01-25,19
4110,2022-01-25,5
4111,2022-01-25,44
4112,2022-01-25,78
4113,2022-01-25,67
4114,2022-01-25,101
4115,2022-01-25,75
4116,2022-01-25,17
4117,2022-01-25,31
4118,2022-01-25,84
4119,2022-01-25,57
4120,2022-01-25,54
4121,2022-01-25,13
4122,2022-01-25,10
4123,2022-01-25,26
4124,2022-01-25,15
4125,2022-01-25,81
4126,2022-01-25,94
4127,2022-01-25,2
4128,2022-01-25,6
4129,2022-01-25,5
4130,2022-01-25,56
4131,2022-01-25,22
4132,2022-01-25,98
4133,2022-01-25,75
4134,2022-01-25,9
4135,2022-01-25,56
4136,2022-01-25,21
4137,2022-01-25,96
4138,2022-01-25,77
4139,2022-01-25,69
4140,2022-01-25,76
4141,2022-01-25,72
4142,2022-01-25,95
4143,2022-01-25,38
4144,2022-01-25,59
4145,2022-01-25,53
4146,2022-01-25,1
4147,2022-01-25,59
4148,2022-01-25,17
4149,2022-01-25,116
4150,2022-01-25,110
4151,2022-01-25,69
4152,2022-01-25,103
4153,2022-01-25,113
4154,2022-01-25,46
4155,2022-01-25,118
4156,2022-01-25,79
4157,2022-01-25,90
4158,2022-01-25,90
4159,2022-01-25,54
4160,2022-01-25,53
4161,2022-01-25,7
4162,2022-01-25,44
4163,2022-01-25,24
4164,2022-01-25,69
4165,2022-01-25,35
4166,2022-01-25,72
4167,2022-01-25,38
4168,2022-01-25,112
4169,2022-01-25,13
4170,2022-01-25,67
4171,2022-01-25,81
4172,2022-01-25,35
4173,2022-01-25,39
4174,2022-01-25,22
4175,2022-01-25,54
4176,2022-01-25,47
4177,2022-01-25,37
4178,2022-01-25,66
4179,2022-01-25,101
4180,2022-01-25,37
4181,2022-01-25,84
4182,2022-01-25,49
4183,2022-01-25,96
4184,2022-01-26,30
4185,2022-01-26,21
4186,2022-01-26,35
4187,2022-01-26,98
4188,2022-01-26,61
4189,2022-01-26,22
4190,2022-01-26,94
4191,2022-01-26,116
4192,2022-01-26,96
4193,2022-01-26,4
4194,2022-01-26,86
4195,2022-01-26,81
4196,2022-01-26,9
4197,2022-01-26,74
4198,2022-01-26,75
4199,2022-01-26,72
4200,2022-01-26,39
4201,2022-01-26,105
4202,2022-01-26,95
4203,2022-01-26,74
4204,2022-01-26,90
4205,2022-01-26,12
4206,2022-01-26,83
4207,2022-01-26,99
4208,2022-01-26,19
4209,2022-01-26,14
4210,2022-01-26,66
4211,2022-01-26,51
4212,2022-01-26,73
4213,2022-01-26,36
4214,2022-01-26,5
4215,2022-01-26,39
4216,2022-01-26,99
4217,2022-01-26,6
4218,2022-01-26,0
4219,2022-01-26,115
4220,2022-01-26,90
4221,2022-01-26,24
4222,2022-01-26,36
4223,2022-01-26,103
4224,2022-01-26,83
4225,2022-01-26,53
4226,2022-01-26,79
4227,2022-01-26,47
4228,2022-01-26,106
4229,2022-01-26,53
4230,2022-01-26,84
4231,2022-01-26,38
4232,2022-01-26,111
4233,2022-01-26,118
4234,2022-01-26,77
4235,2022-01-26,97
4236,2022-01-26,57
4237,2022-01-26,74
4238,2022-01-26,60
4239,2022-01-26,67
4240,2022-01-26,94
4241,2022-01-26,70
4242,2022-01-26,47
4243,2022-01-26,39
4244,2022-01-26,16
4245,2022-01-26,105
4246,2022-01-26,99
4247,2022-01-26,59
4248,2022-01-26,13
4249,2022-01-26,101
4250,2022-01-26,119
4251,2022-01-26,116
4252,2022-01-26,51
4253,2022-01-26,78
4254,2022-01-26,20
4255,2022-01-26,5
4256,2022-01-26,56
4257,2022-01-26,20
4258,2022-01-26,42
4259,2022-01-26,95
4260,2022-01-26,38
4261,2022-01-26,76
4262,2022-01-26,72
4263,2022-01-26,80
4264,2022-01-26,65
4265,2022-01-26,8
4266,2022-01-26,52
4267,2022-01-26,83
4268,2022-01-26,42
4269,2022-01-26,56
4270,2022-01-26,97
4271,2022-01-26,10
4272,2022-01-26,103
4273,2022-01-26,78
4274,2022-01-26,110
4275,2022-01-26,51
4276,2022-01-26,93
4277,2022-01-26,73
4278,2022-01-26,103
4279,2022-01-26,110
4280,2022-01-26,86
4281,2022-01-26,119
4282,2022-01-26,10
4283,2022-01-26,35
4284,2022-01-26,100
4285,2022-01-26,55
4286,2022-01-26,79
4287,2022-01-26,92
4288,2022-01-26,104
4289,2022-01-26,119
4290,2022-01-26,7
4291,2022-01-26,36
4292,2022-01-26,29
4293,2022-01-26,26
4294,2022-01-26,24
4295,2022-01-26,103
4296,2022-01-26,108
4297,2022-01-26,100
4298,2022-01-26,37
4299,2022-01-26,79
4300,2022-01-26,95
4301,2022-01-26,91
4302,2022-01-26,50
4303,2022-01-26,33
4304,2022-01-26,2
4305,2022-01-26,74
4306,2022-01-26,62
4307,2022-01-26,4
4308,2022-01-26,32
4309,2022-01-26,15
4310,2022-01-26,115
4311,2022-01-26,16
4312,2022-01-26,91
4313,2022-01-26,58
4314,2022-01-26,10
4315,2022-01-26,64
4316,2022-01-26,55
4317,2022-01-26,95
4318,2022-01-26,19
4319,2022-01-26,115
4320,2022-01-26,53
4321,2022-01-26,88
4322,2022-01-26,54
4323,2022-01-26,59
4324,2022-01-26,54
4325,2022-01-26,0
4326,2022-01-26,96
4327,2022-01-26,49
4328,2022-01-26,97
4329,2022-01-26,47
4330,2022-01-26,83
4331,2022-01-26,21
4332,2022-01-26,58
4333,2022-01-26,86
4334,2022-01-26,73
4335,2022-01-26,16
4336,2022-01-27,117
4337,2022-01-27,4
4338,2022-01-27,79
4339,2022-01-27,4
4340,2022-01-27,30
4341,2022-01-27,95
4342,2022-01-27,33
4343,2022-01-27,109
4344,2022-01-27,109
4345,2022-01-27,86
4346,2022-01-27,35
4347,2022-01-27,82
4348,2022-01-27,56
4349,2022-01-27,31
4350,2022-01-27,40
4351,2022-01-27,81
4352,2022-01-27,111
4353,2022-01-27,49
4354,2022-01-27,43
4355,2022-01-27,71
4356,2022-01-27,68
4357,2022-01-27,109
4358,2022-01-27,96
4359,2022-01-27,90
4360,2022-01-27,52
4361,2022-01-27,40
4362,2022-01-27,12
4363,2022-01-27,91
4364,2022-01-27,45
4365,2022-01-27,32
4366,2022-01-27,13
4367,2022-01-27,108
4368,2022-01-27,28
4369,2022-01-27,33
4370,2022-01-27,88
4371,2022-01-27,68
4372,2022-01-27,15
4373,2022-01-27,92
4374,2022-01-27,23
4375,2022-01-27,58
4376,2022-01-27,47
4377,2022-01-27,22
4378,2022-01-27,24
4379,2022-01-27,76
4380,2022-01-27,118
4381,2022-01-27,73
4382,2022-01-27,79
4383,2022-01-27,60
4384,2022-01-27,53
4385,2022-01-27,74
4386,2022-01-27,95
4387,2022-01-27,56
4388,2022-01-27,110
4389,2022-01-27,15
4390,2022-01-27,37
4391,2022-01-27,20
4392,2022-01-27,13
4393,2022-01-27,28
4394,2022-01-27,38
4395,2022-01-27,86
4396,2022-01-27,32
4397,2022-01-27,36
4398,2022-01-27,108
4399,2022-01-27,42
4400,2022-01-27,34
4401,2022-01-27,5
4402,2022-01-27,32
4403,2022-01-27,117
4404,2022-01-27,100
4405,2022-01-27,65
4406,2022-01-27,56
4407,2022-01-27,55
4408,2022-01-27,11
4409,2022-01-27,37
4410,2022-01-27,8
4411,2022-01-27,51
4412,2022-01-27,75
4413,2022-01-27,27
4414,2022-01-27,111
4415,2022-01-27,54
4416,2022-01-27,45
4417,2022-01-27,91
4418,2022-01-27,32
4419,2022-01-27,44
4420,2022-01-27,7
4421,2022-01-27,115
4422,2022-01-27,87
4423,2022-01-27,82
4424,2022-01-27,94
4425,2022-01-27,67
4426,2022-01-27,94
4427,2022-01-27,117
4428,2022-01-27,117
4429,2022-01-27,3
4430,2022-01-27,12
4431,2022-01-27,119
4432,2022-01-27,37
4433,2022-01-27,87
4434,2022-01-27,52
4435,2022-01-27,27
4436,2022-01-27,71
4437,2022-01-27,54
4438,2022-01-27,76
4439,2022-01-27,17
4440,2022-01-27,15
4441,2022-01-27,37
4442,2022-01-27,7
4443,2022-01-27,101
4444,2022-01-27,58
4445,2022-01-27,24
4446,2022-01-27,77
4447,2022-01-27,107
4448,2022-01-27,35
4449,2022-01-27,69
4450,2022-01-27,7
4451,2022-01-27,109
4452,2022-01-27,110
4453,2022-01-27,13
4454,2022-01-27,106
4455,2022-01-27,56
4456,2022-01-27,102
4457,2022-01-27,112
4458,2022-01-27,77
4459,2022-01-27,72
4460,2022-01-27,93
4461,2022-01-27,86
4462,2022-01-27,31
4463,2022-01-27,90
4464,2022-01-27,57
4465,2022-01-27,8
4466,2022-01-27,103
4467,2022-01-27,65
4468,2022-01-27,13
4469,2022-01-27,44
4470,2022-01-27,112
4471,2022-01-27,79
4472,2022-01-27,39
4473,2022-01-27,80
4474,2022-01-27,57
4475,2022-01-27,30
4476,2022-01-27,114
4477,2022-01-27,37
4478,2022-01-27,6
4479,2022-01-27,70
4480,2022-01-27,79
4481,2022-01-27,49
4482,2022-01-27,80
4483,2022-01-27,111
4484,2022-01-27,103
4485,2022-01-27,74
4486,2022-01-27,73
4487,2022-01-27,42
4488,2022-01-27,84
4489,2022-01-27,83
4490,2022-01-27,104
4491,2022-01-27,98
4492,2022-01-27,6
4493,2022-01-27,33
4494,2022-01-27,51
4495,2022-01-27,74
4496,2022-01-27,16
4497,2022-01-27,98
4498,2022-01-27,2
4499,2022-01-27,89
4500,2022-01-27,82
4501,2022-01-27,19
4502,2022-01-27,48
4503,2022-01-27,37
4504,2022-01-27,79
4505,2022-01-27,48
4506,2022-01-27,1
4507,2022-01-27,65
4508,2022-01-27,110
4509,2022-01-28,32
4510,2022-01-28,119
4511,2022-01-28,99
4512,2022-01-28,50
4513,2022-01-28,100
4514,2022-01-28,80
4515,2022-01-28,105
4516,2022-01-28,101
4517,2022-01-28,48
4518,2022-01-28,86
4519,2022-01-28,24
4520,2022-01-28,3
4521,2022-01-28,100
4522,2022-01-28,20
4523,2022-01-28,16
4524,2022-01-28,2
4525,2022-01-28,44
4526,2022-01-28,18
4527,2022-01-28,68
4528,2022-01-28,106
4529,2022-01-28,27
4530,2022-01-28,111
4531,2022-01-28,77
4532,2022-01-28,102
4533,2022-01-28,104
4534,2022-01-28,27
4535,2022-01-28,48
4536,2022-01-28,57
4537,2022-01-28,112
4538,2022-01-28,117
4539,2022-01-28,85
4540,2022-01-28,26
4541,2022-01-28,71
4542,2022-01-28,4
4543,2022-01-28,91
4544,2022-01-28,43
4545,2022-01-28,98
4546,2022-01-28,67
4547,2022-01-28,15
4548,2022-01-28,16
4549,2022-01-28,112
4550,2022-01-28,9
4551,2022-01-28,12
4552,2022-01-28,96
4553,2022-01-28,77
4554,2022-01-28,53
4555,2022-01-28,36
4556,2022-01-28,2
4557,2022-01-28,32
4558,2022-01-28,101
4559,2022-01-28,42
4560,2022-01-28,34
4561,2022-01-28,109
4562,2022-01-28,92
4563,2022-01-28,64
4564,2022-01-28,53
4565,2022-01-28,14
4566,2022-01-28,85
4567,2022-01-28,10
4568,2022-01-28,67
4569,2022-01-28,1
4570,2022-01-28,93
4571,2022-01-28,42
4572,2022-01-28,70
4573,2022-01-28,111
4574,2022-01-28,31
4575,2022-01-28,52
4576,2022-01-28,42
4577,2022-01-28,88
4578,2022-01-28,114
4579,2022-01-28,63
4580,2022-01-28,15
4581,2022-01-28,39
4582,2022-01-28,16
4583,2022-01-28,4
4584,2022-01-28,91
4585,2022-01-28,17
4586,2022-01-28,116
4587,2022-01-28,23
4588,2022-01-28,31
4589,2022-01-28,81
4590,2022-01-28,52
4591,2022-01-28,67
4592,2022-01-28,63
4593,2022-01-28,98
4594,2022-01-28,61
4595,2022-01-28,65
4596,2022-01-28,55
4597,2022-01-28,108
4598,2022-01-28,42
4599,2022-01-28,103
4600,2022-01-28,14
4601,2022-01-28,80
4602,2022-01-28,60
4603,2022-01-28,7
4604,2022-01-28,109
4605,2022-01-28,95
4606,2022-01-28,69
4607,2022-01-28,69
4608,2022-01-28,119
4609,2022-01-28,34
4610,2022-01-28,0
4611,2022-01-28,52
4612,2022-01-28,88
4613,2022-01-28,50
4614,2022-01-28,21
4615,2022-01-28,23
4616,2022-01-28,92
4617,2022-01-28,39
4618,2022-01-28,97
4619,2022-01-28,86
4620,2022-01-28,110
4621,2022-01-28,116
4622,2022-01-28,88
4623,2022-01-28,95
4624,2022-01-28,100
4625,2022-01-28,58
4626,2022-01-28,69
4627,2022-01-28,112
4628,2022-01-28,37
4629,2022-01-28,58
4630,2022-01-28,93
4631,2022-01-28,77
4632,2022-01-28,12
4633,2022-01-28,15
4634,2022-01-28,116
4635,2022-01-28,82
4636,2022-01-28,39
4637,2022-01-28,48
4638,2022-01-28,47
4639,2022-01-28,36
4640,2022-01-28,49
4641,2022-01-28,104
4642,2022-01-28,10
4643,2022-01-28,27
4644,2022-01-28,86
4645,2022-01-28,100
4646,2022-01-28,21
4647,2022-01-28,98
4648,2022-01-28,33
4649,2022-01-28,62
4650,2022-01-28,117
4651,2022-01-28,5
4652,2022-01-28,81
4653,2022-01-28,43
4654,2022-01-28,12
4655,2022-01-28,86
4656,2022-01-28,97
4657,2022-01-28,59
4658,2022-01-28,19
4659,2022-01-28,49
4660,2022-01-28,78
4661,2022-01-28,29
4662,2022-01-28,26
4663,2022-01-28,53
4664,2022-01-28,31
4665,2022-01-28,27
4666,2022-01-28,105
4667,2022-01-28,51
4668,2022-01-28,29
4669,2022-01-28,85
4670,2022-01-28,3
4671,2022-01-28,32
4672,2022-01-28,49
4673,2022-01-28,60
4674,2022-01-28,76
4675,2022-01-29,81
4676,2022-01-29,25
4677,2022-01-29,109
4678,2022-01-29,14
4679,2022-01-29,101
4680,2022-01-29,34
4681,2022-01-29,106
4682,2022-01-29,108
4683,2022-01-29,107
4684,2022-01-29,88
4685,2022-01-29,57
4686,2022-01-29,97
4687,2022-01-29,7
4688,2022-01-29,14
4689,2022-01-29,34
4690,2022-01-29,115
4691,2022-01-29,5
4692,2022-01-29,106
4693,2022-01-29,6
4694,2022-01-29,83
4695,2022-01-29,105
4696,2022-01-29,46
4697,2022-01-29,27
4698,2022-01-29,11
4699,2022-01-29,39
4700,2022-01-29,19
4701,2022-01-29,62
4702,2022-01-29,31
4703,2022-01-29,114
4704,2022-01-29,20
4705,2022-01-29,35
4706,2022-01-29,45
4707,2022-01-29,24
4708,2022-01-29,53
4709,2022-01-29,115
4710,2022-01-29,109
4711,2022-01-29,66
4712,2022-01-29,27
4713,2022-01-29,44
4714,2022-01-29,47
4715,2022-01-29,99
4716,2022-01-29,57
4717,2022-01-29,91
4718,2022-01-29,25
4719,2022-01-29,67
4720,2022-01-29,104
4721,2022-01-29,5
4722,2022-01-29,77
4723,2022-01-29,50
4724,2022-01-29,103
4725,2022-01-29,45
4726,2022-01-29,24
4727,2022-01-29,76
4728,2022-01-29,30
4729,2022-01-29,55
4730,2022-01-29,16
4731,2022-01-29,27
4732,2022-01-29,48
4733,2022-01-29,42
4734,2022-01-29,4
4735,2022-01-29,13
4736,2022-01-29,102
4737,2022-01-29,44
4738,2022-01-29,49
4739,2022-01-29,54
4740,2022-01-29,104
4741,2022-01-29,31
